id_numeric,title_clean,original_language,release_date,release_year,runtime,popularity,vote_average,vote_count,budget,revenue,roi,genres_str,years_since_release,vote_density
29482.0,The Bloodstained Butterfly,it,1971-09-10,1971.0,95.0,0.798926,6.3,10.0,0.0,0.0,,Thriller,54.0,0.18181818181818182
41038.0,The Hideous Sun Demon,en,1958-08-28,1958.0,74.0,0.400823,5.7,3.0,0.0,0.0,,"Horror, Science Fiction",67.0,0.04411764705882353
10274.0,The Deal,en,2005-06-17,2005.0,107.0,0.964706,5.3,4.0,0.0,0.0,,"Thriller, Crime, Drama",20.0,0.19047619047619047
390587.0,Tiger Raid,en,2016-10-07,2016.0,92.0,1.490384,4.0,2.0,0.0,0.0,,Thriller,9.0,0.2
11015.0,The Relic,en,1997-01-10,1997.0,110.0,7.699967,5.8,130.0,60000000.0,33956608.0,0.5659434666666666,"Horror, Mystery, Thriller",28.0,4.482758620689655
48584.0,Spermula,fr,1976-07-07,1976.0,103.0,3.494968,5.5,4.0,0.0,0.0,,"Science Fiction, Horror",49.0,0.08
121357.0,Golden Earrings,en,1947-08-27,1947.0,95.0,0.949155,4.8,3.0,0.0,0.0,,"Adventure, Romance",78.0,0.0379746835443038
6068.0,Six Days Seven Nights,en,1998-06-12,1998.0,98.0,18.324219,5.6,343.0,70000000.0,164000000.0,2.342857142857143,"Action, Adventure, Comedy, Romance",27.0,12.25
9707.0,Bubba Ho-tep,en,2002-06-09,2002.0,92.0,5.574383,6.7,192.0,1000000.0,0.0,0.0,"Comedy, Horror, Thriller, Mystery, Fantasy",23.0,8.0
62934.0,Fight for Your Right Revisited,en,2011-04-22,2011.0,30.0,5.184915,6.7,16.0,0.0,0.0,,"Music, Comedy",14.0,1.0666666666666667
14564.0,Rings,en,2017-02-01,2017.0,102.0,24.535733,4.8,1075.0,25000000.0,83080890.0,3.3232356,Horror,8.0,119.44444444444444
362463.0,The Cantor's Son,en,1937-12-26,1937.0,0.0,0.001177,0.0,0.0,0.0,0.0,,,88.0,0.0
9300.0,Orlando,en,1992-09-01,1992.0,93.0,3.800785,6.7,53.0,4000000.0,0.0,0.0,"Romance, Drama, Fantasy",33.0,1.5588235294117647
156063.0,Off the Charts: The Song-Poem Story,en,2003-11-13,2003.0,58.0,0.002371,0.0,0.0,150000.0,0.0,0.0,Documentary,22.0,0.0
3003.0,The Lost World,en,2001-12-25,2001.0,150.0,3.045997,6.6,15.0,0.0,0.0,,"Adventure, Fantasy, Science Fiction",24.0,0.6
23423.0,Friends and Family,en,2001-06-17,2001.0,87.0,0.592235,4.3,7.0,0.0,0.0,,"Action, Comedy",24.0,0.28
41749.0,Hello Down There,en,1969-01-01,1969.0,88.0,0.236318,5.3,4.0,0.0,0.0,,Comedy,56.0,0.07017543859649122
43362.0,Love Is Better Than Ever,en,1952-02-23,1952.0,81.0,0.004869,0.0,0.0,0.0,0.0,,"Romance, Comedy",73.0,0.0
160261.0,Army,hi,1996-01-19,1996.0,153.0,0.465912,5.0,1.0,0.0,0.0,,,29.0,0.03333333333333333
24392.0,The Dark Lurking,en,2010-01-01,2010.0,96.0,1.484663,3.4,16.0,1000000.0,0.0,0.0,"Action, Horror, Science Fiction",15.0,1.0
10835.0,The Killer,cn,1989-07-06,1989.0,110.0,8.019837,7.6,179.0,0.0,0.0,,"Action, Crime, Drama, Thriller",36.0,4.837837837837838
11065.0,O,en,2001-08-31,2001.0,95.0,5.378833,5.8,75.0,0.0,16017403.0,,"Drama, Romance, Thriller",24.0,3.0
70687.0,The Sticky Fingers of Time,en,1997-06-06,1997.0,90.0,0.623073,4.8,3.0,250000.0,0.0,0.0,"Science Fiction, Drama",28.0,0.10344827586206896
390293.0,Bugs,da,2016-04-16,2016.0,75.0,0.037261,0.0,0.0,0.0,0.0,,Documentary,9.0,0.0
198182.0,The Occupants,en,2014-01-13,2014.0,0.0,0.520853,3.6,5.0,0.0,0.0,,Thriller,11.0,0.4166666666666667
345931.0,American Poltergeist,en,2015-05-29,2015.0,77.0,1.370522,2.6,21.0,0.0,0.0,,Thriller,10.0,1.9090909090909092
42231.0,You Light Up My Life,en,1977-08-31,1977.0,90.0,0.411176,5.3,6.0,0.0,0.0,,"Drama, Romance",48.0,0.12244897959183673
121598.0,Midnight's Children,en,2012-10-26,2012.0,148.0,8.00411,5.4,15.0,0.0,884100.0,,Drama,13.0,1.0714285714285714
274483.0,Fool Circle,fr,2014-06-04,2014.0,90.0,1.160712,5.7,15.0,0.0,0.0,,"Drama, Comedy",11.0,1.25
38183.0,The Hire: Ambush,en,2001-01-01,2001.0,6.0,0.910518,6.7,17.0,0.0,0.0,,Action,24.0,0.68
319632.0,What Is a Man without a Moustache?,hr,2005-07-23,2005.0,109.0,0.086354,7.0,2.0,0.0,0.0,,"Drama, Comedy, Romance",20.0,0.09523809523809523
73755.0,Il Ras del quartiere,it,1983-12-29,1983.0,88.0,0.108207,4.3,3.0,0.0,0.0,,Comedy,42.0,0.06976744186046512
15462.0,Car Wash,en,1976-10-22,1976.0,97.0,3.259637,6.3,35.0,0.0,0.0,,"Romance, Comedy, Drama",49.0,0.7
12611.0,The Fury,en,1978-03-10,1978.0,118.0,11.844029,6.2,73.0,5500000.0,24000000.0,4.363636363636363,"Horror, Science Fiction, Thriller",47.0,1.5208333333333333
268854.0,The Thin Yellow Line,es,2015-03-06,2015.0,95.0,1.266903,8.5,10.0,0.0,0.0,,Drama,10.0,0.9090909090909091
273128.0,"Myq Kaplan: Small, Dork and Handsome",en,2014-05-15,2014.0,66.0,0.114815,6.5,2.0,0.0,0.0,,Comedy,11.0,0.16666666666666666
11617.0,Rio Grande,en,1950-11-15,1950.0,105.0,8.40322,6.8,53.0,0.0,0.0,,Western,75.0,0.6973684210526315
26389.0,From Paris with Love,en,2010-02-05,2010.0,92.0,6.885593,6.2,684.0,52000000.0,52826594.0,1.0158960384615385,"Action, Crime, Thriller",15.0,42.75
98399.0,Stand by for Action,en,1942-12-31,1942.0,109.0,0.072259,0.0,0.0,0.0,0.0,,"Action, Drama, War",83.0,0.0
20898.0,Aladdin and His Magic Lamp,ru,1967-12-30,1967.0,84.0,1.202725,5.4,4.0,0.0,0.0,,"Adventure, Family, Romance",58.0,0.06779661016949153
1813.0,The Devil's Advocate,en,1997-10-17,1997.0,144.0,10.920124,7.2,1414.0,57000000.0,152944660.0,2.683239649122807,"Drama, Horror, Mystery, Thriller",28.0,48.758620689655174
57100.0,Double Vision,zh,2002-10-17,2002.0,112.0,1.462804,6.2,20.0,0.0,0.0,,"Horror, Action, Thriller, Mystery, Foreign",23.0,0.8333333333333334
437122.0,Third Guest,en,2016-08-30,2016.0,7.0,0.048262,0.0,0.0,0.0,0.0,,"Drama, Science Fiction",9.0,0.0
43047.0,The Sundowners,en,1960-12-08,1960.0,133.0,0.763723,6.8,12.0,0.0,0.0,,"Drama, Adventure",65.0,0.18181818181818182
31600.0,Target,en,1985-11-08,1985.0,117.0,1.715126,6.3,20.0,0.0,0.0,,"Drama, Action",40.0,0.4878048780487805
72984.0,Hansel and Gretel,en,1988-12-10,1988.0,84.0,1.15114,6.8,9.0,0.0,0.0,,"Family, Fantasy",37.0,0.23684210526315788
200654.0,Raffles,en,1939-12-29,1939.0,72.0,0.760053,6.0,1.0,0.0,0.0,,"Adventure, Comedy, Crime, Drama, History, Romance, Thriller",86.0,0.011494252873563218
72123.0,Meat the Truth,en,2008-10-03,2008.0,74.0,0.09108,10.0,1.0,0.0,0.0,,Documentary,17.0,0.05555555555555555
256962.0,Little Boy,en,2015-04-23,2015.0,106.0,11.946728,7.0,190.0,20000000.0,6485961.0,0.32429805,"Comedy, Drama, War",10.0,17.272727272727273
23654.0,Jönssonligan och den svarta diamanten,sv,1992-10-30,1992.0,104.0,0.937939,4.9,11.0,0.0,0.0,,Comedy,33.0,0.3235294117647059
44022.0,Bandido!,en,1956-09-01,1956.0,92.0,0.47236,5.0,2.0,0.0,0.0,,"Action, Western",69.0,0.02857142857142857
68351.0,Sankofa,en,1993-05-28,1993.0,124.0,0.04586,6.9,5.0,1000000.0,2691899.0,2.691899,Drama,32.0,0.15151515151515152
39347.0,Hello Brother,hi,1999-09-09,1999.0,139.0,0.179068,6.0,5.0,0.0,0.0,,"Comedy, Foreign, Romance",26.0,0.18518518518518517
41127.0,Norma Jean & Marilyn,en,1996-05-18,1996.0,139.0,0.542943,4.0,4.0,0.0,0.0,,"Drama, History",29.0,0.13333333333333333
8915.0,Amelia,en,2009-10-22,2009.0,111.0,5.308718,5.4,71.0,40000000.0,19258519.0,0.481462975,Adventure,16.0,4.176470588235294
71206.0,Adios Sabata,it,1970-09-30,1970.0,104.0,1.239092,5.5,9.0,0.0,0.0,,"Action, Western, War",55.0,0.16071428571428573
11360.0,Dumbo,en,1941-10-22,1941.0,64.0,14.655879,6.8,1206.0,812000.0,1600000.0,1.9704433497536946,"Animation, Family",84.0,14.188235294117646
54994.0,Teenage Paparazzo,en,2010-01-22,2010.0,94.0,0.912766,6.4,9.0,0.0,0.0,,Documentary,15.0,0.5625
1647.0,The Recruit,en,2003-01-31,2003.0,115.0,11.485473,6.2,545.0,0.0,101191884.0,,"Action, Thriller",22.0,23.695652173913043
233639.0,Windstorm,de,2013-03-21,2013.0,105.0,5.912736,7.1,60.0,0.0,0.0,,"Adventure, Family",12.0,4.615384615384615
26199.0,The Liquidator,en,1965-01-01,1965.0,105.0,1.017405,6.1,6.0,0.0,0.0,,"Comedy, Action, Adventure",60.0,0.09836065573770492
132654.0,Les Miserables,en,1952-08-14,1952.0,105.0,0.278476,5.6,4.0,0.0,0.0,,"Drama, Romance",73.0,0.05405405405405406
54894.0,Modify,en,2005-01-01,2005.0,85.0,0.719373,5.1,4.0,500000.0,0.0,0.0,Documentary,20.0,0.19047619047619047
109451.0,Cloudy with a Chance of Meatballs 2,en,2013-09-26,2013.0,95.0,14.412061,6.4,936.0,78000000.0,248384621.0,3.184418217948718,"Animation, Family, Comedy",12.0,72.0
2728.0,Postal,en,2007-08-11,2007.0,100.0,13.441185,4.6,94.0,0.0,0.0,,"Action, Comedy",18.0,4.947368421052632
133790.0,Clear History,en,2013-08-10,2013.0,100.0,7.864289,6.2,122.0,0.0,0.0,,Comedy,12.0,9.384615384615385
56986.0,Khaleja,te,2010-10-07,2010.0,170.0,0.368497,5.9,7.0,0.0,0.0,,"Action, Comedy",15.0,0.4375
338072.0,A Bell for Ursli,de,2015-10-15,2015.0,100.0,0.764131,7.5,3.0,0.0,0.0,,Family,10.0,0.2727272727272727
11535.0,Rollerball,en,2002-02-08,2002.0,98.0,9.347077,3.4,106.0,0.0,0.0,,"Action, Science Fiction, Thriller",23.0,4.416666666666667
130638.0,Hitler - Never Heard of Him,fr,1963-07-25,1963.0,95.0,0.113331,8.5,2.0,0.0,0.0,,Documentary,62.0,0.031746031746031744
23115.0,Long John Silver,en,1954-12-16,1954.0,106.0,1.562051,6.3,6.0,0.0,0.0,,"Action, Family",71.0,0.08333333333333333
139156.0,Stars 80,fr,2012-10-24,2012.0,110.0,2.370243,5.8,36.0,0.0,0.0,,Comedy,13.0,2.5714285714285716
64334.0,Ghost River,fr,2002-09-04,2002.0,93.0,0.156694,6.0,2.0,0.0,0.0,,Drama,23.0,0.08333333333333333
24001.0,The Hills Run Red,en,2009-06-12,2009.0,81.0,5.87477,5.1,67.0,0.0,0.0,,Horror,16.0,3.9411764705882355
103688.0,Daydream Believers: The Monkees Story,en,2000-06-28,2000.0,92.0,0.07197,4.0,2.0,0.0,0.0,,"Drama, Music, Documentary",25.0,0.07692307692307693
26350.0,Perestroika,en,2009-03-20,2009.0,97.0,0.974475,3.0,2.0,0.0,0.0,,Drama,16.0,0.11764705882352941
85540.0,Dr. Kildare Goes Home,en,1940-09-06,1940.0,79.0,0.285855,6.5,1.0,0.0,0.0,,Drama,85.0,0.011627906976744186
78075.0,Abby,en,1974-12-25,1974.0,89.0,0.303398,5.4,5.0,0.0,0.0,,Horror,51.0,0.09615384615384616
4234.0,Scream 3,en,2000-02-03,2000.0,116.0,9.738371,5.7,749.0,40000000.0,161834276.0,4.0458569,"Horror, Mystery",25.0,28.807692307692307
45512.0,Pocket Money,en,1972-01-01,1972.0,102.0,0.567506,5.3,6.0,0.0,0.0,,"Action, Comedy, Western",53.0,0.1111111111111111
397520.0,Anne of Green Gables,en,2016-02-15,2016.0,85.0,3.4751,6.0,13.0,0.0,0.0,,"Drama, Family, TV Movie",9.0,1.3
25704.0,Post Grad,en,2009-08-21,2009.0,89.0,9.747452,5.0,102.0,15000000.0,6405245.0,0.42701633333333333,Comedy,16.0,6.0
143769.0,Pennies from Heaven,en,1978-03-07,1978.0,450.0,0.24976,8.2,5.0,0.0,0.0,,,47.0,0.10416666666666667
303835.0,Sex and Broadcasting,en,2014-11-15,2014.0,78.0,0.0568,8.0,1.0,0.0,0.0,,,11.0,0.08333333333333333
49847.0,The Possession of David O'Reilly,en,2010-01-01,2010.0,87.0,0.630731,4.4,9.0,0.0,0.0,,"Horror, Thriller",15.0,0.5625
118513.0,A Place in the Sun,sv,2012-08-29,2012.0,0.0,1.142933,6.7,6.0,3000000.0,0.0,0.0,"Crime, Drama, Thriller",13.0,0.42857142857142855
200548.0,Fanie Fourie's Lobola,en,2013-03-01,2013.0,90.0,0.346067,6.0,1.0,0.0,0.0,,"Comedy, Romance",12.0,0.07692307692307693
363992.0,The Wizard of Lies,en,2017-05-21,2017.0,133.0,13.953533,6.6,93.0,0.0,0.0,,"Crime, Drama, History, TV Movie",8.0,10.333333333333334
343702.0,The Sweet Escape,fr,2015-06-10,2015.0,105.0,2.84509,6.5,31.0,0.0,0.0,,Comedy,10.0,2.8181818181818183
437623.0,Hostages,en,2017-08-02,2017.0,104.0,1.320408,9.0,3.0,0.0,0.0,,Drama,8.0,0.3333333333333333
22112.0,Criss Cross,en,1949-01-12,1949.0,88.0,5.693534,6.7,32.0,0.0,0.0,,"Crime, Drama",76.0,0.4155844155844156
156700.0,The Kings of Summer,en,2013-01-19,2013.0,93.0,6.25805,7.0,427.0,0.0,0.0,,"Comedy, Drama",12.0,32.84615384615385
413417.0,The Matchbreaker,en,2016-10-07,2016.0,94.0,2.555849,6.0,22.0,0.0,0.0,,"Romance, Comedy",9.0,2.2
45708.0,Play the Game,en,2009-08-29,2009.0,105.0,1.275859,5.9,11.0,3200000.0,0.0,0.0,"Comedy, Romance",16.0,0.6470588235294118
4806.0,Runaway Bride,en,1999-07-30,1999.0,116.0,8.919469,5.8,472.0,70000000.0,309457509.0,4.420821557142857,"Comedy, Romance",26.0,17.48148148148148
100825.0,Chely Wright: Wish Me Away,en,2011-06-22,2011.0,120.0,0.158129,5.5,3.0,0.0,0.0,,"Documentary, Music",14.0,0.2
179105.0,Scavengers,de,2013-03-21,2013.0,94.0,2.355288,2.7,9.0,0.0,0.0,,"Action, Science Fiction",12.0,0.6923076923076923
125858.0,Tokyo.sora,ja,2002-10-26,2002.0,127.0,0.869632,8.3,4.0,0.0,0.0,,Drama,23.0,0.16666666666666666
102867.0,Only the Young,en,2012-05-01,2012.0,72.0,0.423216,7.5,4.0,0.0,0.0,,"Romance, Documentary, Comedy",13.0,0.2857142857142857
59314.0,The Day After Trinity,en,1981-01-20,1981.0,88.0,0.336354,8.0,1.0,0.0,0.0,,Documentary,44.0,0.022222222222222223
42098.0,Streetwise,en,1984-12-07,1984.0,91.0,0.270879,8.3,7.0,0.0,0.0,,Documentary,41.0,0.16666666666666666
24106.0,The Black Cat,en,1934-05-07,1934.0,65.0,8.053913,6.5,54.0,0.0,0.0,,Horror,91.0,0.5869565217391305
44540.0,Virginia's Run,en,2002-01-01,2002.0,103.0,0.35477,6.5,2.0,0.0,0.0,,"Drama, Family",23.0,0.08333333333333333
217787.0,Paranormal Whacktivity,en,2013-07-24,2013.0,89.0,1.700237,3.3,16.0,3600000.0,0.0,0.0,"Comedy, Horror",12.0,1.2307692307692308
1816.0,A Chorus Line,en,1985-12-10,1985.0,113.0,3.998475,6.1,37.0,0.0,14202899.0,,"Drama, Music",40.0,0.9024390243902439
80027.0,Kings of the Sun,en,1963-12-18,1963.0,108.0,0.443636,5.1,12.0,0.0,0.0,,"Action, Adventure, Western",62.0,0.19047619047619047
9099.0,Sgt. Bilko,en,1996-03-29,1996.0,90.0,5.70904,5.5,96.0,0.0,0.0,,"Comedy, Family",29.0,3.2
17181.0,Nanking,en,2007-02-10,2007.0,88.0,2.00717,7.6,14.0,0.0,0.0,,"Documentary, Drama, History",18.0,0.7368421052631579
301368.0,Spilt Milk,en,2011-04-10,2011.0,82.0,0.217393,5.3,3.0,0.0,0.0,,Comedy,14.0,0.2
49277.0,The Hilarious Posters,en,1906-01-01,1906.0,3.0,0.148131,4.5,2.0,0.0,0.0,,"Fantasy, Comedy",119.0,0.016666666666666666
118251.0,First Flight,en,2006-03-12,2006.0,8.0,0.939069,5.8,10.0,0.0,0.0,,Animation,19.0,0.5
9267.0,And Now for Something Completely Different,en,1971-09-28,1971.0,88.0,9.132013,7.1,139.0,0.0,0.0,,Comedy,54.0,2.5272727272727273
48992.0,I Like It Like That,en,1994-10-14,1994.0,104.0,0.289295,6.3,4.0,0.0,1777020.0,,"Comedy, Drama, Romance",31.0,0.125
103236.0,Zanjeer,hi,1973-05-11,1973.0,146.0,0.51255,6.3,8.0,0.0,0.0,,Action,52.0,0.1509433962264151
13027.0,Eagle Eye,en,2008-09-25,2008.0,118.0,14.324875,6.3,1038.0,80000000.0,178066569.0,2.2258321125,"Mystery, Thriller, Action",17.0,57.666666666666664
19338.0,Out of the Ashes,en,2003-04-13,2003.0,113.0,0.996542,3.8,3.0,0.0,0.0,,Drama,22.0,0.13043478260869565
11873.0,The Color of Money,en,1986-10-07,1986.0,119.0,11.613655,6.7,297.0,13800000.0,52293982.0,3.7894189855072464,Drama,39.0,7.425
52620.0,Little Fugitive,en,1953-10-06,1953.0,80.0,1.062743,7.3,14.0,30000.0,0.0,0.0,Drama,72.0,0.1917808219178082
102814.0,The Beach Boys: An American Band,en,1985-11-22,1985.0,103.0,0.062098,8.0,1.0,0.0,0.0,,"Documentary, Music",40.0,0.024390243902439025
82341.0,"Acapulco, prima spiaggia... a sinistra",it,1983-02-02,1983.0,0.0,0.007963,7.8,3.0,0.0,0.0,,Comedy,42.0,0.06976744186046512
80034.0,Earth's Final Hours,en,2011-05-31,2011.0,84.0,1.396593,4.8,18.0,1800000.0,0.0,0.0,Science Fiction,14.0,1.2
43106.0,The Battle of the Sexes,en,1960-02-25,1960.0,84.0,0.586584,7.2,7.0,0.0,0.0,,Comedy,65.0,0.10606060606060606
62564.0,"Turn Me On, Dammit!",no,2011-08-19,2011.0,76.0,11.937301,6.4,64.0,3100000.0,0.0,0.0,"Drama, Comedy",14.0,4.266666666666667
540.0,D.E.B.S.,en,2004-01-21,2004.0,91.0,5.161493,5.6,91.0,3500000.0,0.0,0.0,Action,21.0,4.136363636363637
445126.0,Can't Buy My Love,en,2017-03-04,2017.0,86.0,0.661347,7.0,7.0,0.0,0.0,,Romance,8.0,0.7777777777777778
76438.0,Racketeer,ru,2007-11-08,2007.0,80.0,0.703172,5.0,3.0,800000.0,0.0,0.0,"Crime, Drama, Action",18.0,0.15789473684210525
98642.0,The Suit,ru,2003-02-09,2003.0,92.0,0.09539,5.5,2.0,0.0,0.0,,,22.0,0.08695652173913043
34588.0,If I Were You,pt,2006-01-06,2006.0,108.0,2.926799,6.4,60.0,0.0,0.0,,Comedy,19.0,3.0
67342.0,Mr. Vampire,cn,1985-11-07,1985.0,96.0,4.191925,5.8,18.0,0.0,0.0,,"Action, Comedy, Horror",40.0,0.43902439024390244
36492.0,Carnal Knowledge,en,1971-10-21,1971.0,98.0,2.837238,6.7,34.0,0.0,28623900.0,,Drama,54.0,0.6181818181818182
141884.0,A BIG Love Story,en,2012-04-29,2012.0,93.0,0.281145,5.5,4.0,0.0,0.0,,,13.0,0.2857142857142857
294709.0,Satan's Sword,ja,1960-10-18,1960.0,106.0,0.152012,5.0,1.0,0.0,0.0,,Action,65.0,0.015151515151515152
32160.0,Running Wild,ko,2006-01-01,2006.0,124.0,1.898149,6.2,10.0,0.0,0.0,,"Action, Crime, Thriller",19.0,0.5
286452.0,Varsity Blood,en,2014-08-19,2014.0,86.0,0.310607,3.7,6.0,0.0,0.0,,Horror,11.0,0.5
166621.0,Bright Lights,en,1930-09-20,1930.0,69.0,0.236636,0.0,1.0,0.0,0.0,,"Music, Drama",95.0,0.010416666666666666
46429.0,Gallowwalkers,en,2012-10-27,2012.0,90.0,5.643051,4.0,137.0,17000000.0,0.0,0.0,"Action, Horror",13.0,9.785714285714286
192480.0,Schoffies,en,2006-12-06,2006.0,0.0,0.004942,0.0,0.0,0.0,0.0,,,19.0,0.0
35381.0,Crossfire Trail,en,2001-01-21,2001.0,95.0,4.806092,5.4,9.0,0.0,0.0,,"Drama, Romance, Thriller, Western, Action",24.0,0.36
290789.0,Breaking at the Edge,en,2013-01-01,2013.0,0.0,1.598702,4.2,13.0,0.0,0.0,,"Thriller, Horror",12.0,1.0
13064.0,Airborne,en,1993-09-17,1993.0,91.0,11.600224,6.1,20.0,2600000.0,2850263.0,1.096255,"Action, Adventure, Comedy",32.0,0.6060606060606061
16619.0,Ordinary People,en,1980-09-19,1980.0,124.0,8.934661,7.4,147.0,6000000.0,0.0,0.0,Drama,45.0,3.1956521739130435
53623.0,Two Marines and a General,en,1966-04-20,1966.0,84.0,0.418877,4.3,4.0,0.0,0.0,,"War, Comedy",59.0,0.06666666666666667
334924.0,The Treasure,ro,2015-06-02,2015.0,89.0,1.534354,7.3,14.0,0.0,33508.0,,Comedy,10.0,1.2727272727272727
62720.0,Cry Wolf,en,1947-07-18,1947.0,83.0,0.3627,5.6,8.0,0.0,0.0,,"Mystery, Thriller",78.0,0.10126582278481013
10608.0,Bob Roberts,en,1992-09-04,1992.0,102.0,3.041772,6.5,44.0,0.0,0.0,,"Comedy, Drama",33.0,1.2941176470588236
39195.0,Spontaneous Combustion,en,1990-02-23,1990.0,97.0,1.250266,4.6,17.0,0.0,0.0,,"Drama, Horror, Science Fiction, Thriller",35.0,0.4722222222222222
299121.0,Train Ride to Hollywood,en,1975-10-01,1975.0,89.0,0.004393,0.0,0.0,0.0,0.0,,"Fantasy, Comedy",50.0,0.0
283317.0,Messi,es,2014-09-06,2014.0,93.0,2.254378,7.7,49.0,0.0,0.0,,Documentary,11.0,4.083333333333333
14630.0,Puberty Blues,en,1981-12-10,1981.0,87.0,0.942918,5.4,10.0,0.0,0.0,,"Drama, Comedy",44.0,0.2222222222222222
25627.0,The Living Dead at Manchester Morgue,it,1974-11-28,1974.0,95.0,2.511806,6.3,41.0,0.0,0.0,,"Horror, Science Fiction",51.0,0.7884615384615384
62040.0,CounterForce,en,1998-12-14,1998.0,90.0,1.092346,6.8,4.0,7000000.0,0.0,0.0,"Action, Thriller",27.0,0.14285714285714285
204771.0,Le Monde doit m'arriver,fr,2013-09-18,2013.0,0.0,0.011823,0.0,0.0,0.0,0.0,,,12.0,0.0
29735.0,The Laughing Policeman,en,1973-12-20,1973.0,112.0,1.579142,5.8,10.0,0.0,0.0,,"Crime, Drama, Thriller",52.0,0.18867924528301888
52639.0,Blood of the Vampire,en,1958-08-25,1958.0,87.0,0.881563,5.3,3.0,0.0,0.0,,"Horror, Science Fiction",67.0,0.04411764705882353
69162.0,I Know What I Saw,en,2009-11-01,2009.0,0.0,0.080713,8.0,1.0,0.0,0.0,,"Documentary, Science Fiction",16.0,0.058823529411764705
214217.0,Heart of a Lion,fi,2013-10-18,2013.0,99.0,2.058307,6.4,29.0,1650000.0,0.0,0.0,Drama,12.0,2.230769230769231
9056.0,Police Story,cn,1985-12-14,1985.0,101.0,6.489294,7.3,128.0,0.0,0.0,,"Action, Crime, Thriller",40.0,3.1219512195121952
69560.0,Dying to Belong,en,1997-02-24,1997.0,120.0,0.226036,6.6,5.0,0.0,0.0,,"TV Movie, Drama",28.0,0.1724137931034483
24885.0,Medicine for Melancholy,en,2008-03-07,2008.0,88.0,0.464837,6.9,4.0,13000.0,0.0,0.0,"Drama, Romance",17.0,0.2222222222222222
8689.0,Cannibal Holocaust,it,1980-02-07,1980.0,95.0,7.417324,5.8,347.0,100000.0,0.0,0.0,"Adventure, Horror",45.0,7.543478260869565
1365.0,Monster's Ball,en,2001-11-11,2001.0,111.0,6.341187,6.6,254.0,4000000.0,44909486.0,11.2273715,"Drama, Romance",24.0,10.16
27969.0,Turk 182!,en,1985-02-15,1985.0,102.0,1.411286,6.1,27.0,1900000.0,0.0,0.0,"Action, Comedy, Drama",40.0,0.6585365853658537
13505.0,The Perfect Score,en,2004-01-30,2004.0,93.0,6.2425,5.6,136.0,0.0,0.0,,"Comedy, Crime",21.0,6.181818181818182
326536.0,The Coven,en,2015-02-16,2015.0,86.0,0.214465,2.0,1.0,0.0,0.0,,"Horror, Fantasy",10.0,0.09090909090909091
27989.0,Serious Moonlight,en,2009-12-04,2009.0,84.0,4.747197,5.2,52.0,0.0,0.0,,"Action, Comedy, Romance",16.0,3.0588235294117645
28550.0,"It's the Easter Beagle, Charlie Brown",en,1974-04-09,1974.0,30.0,0.54854,4.9,6.0,0.0,0.0,,"Animation, Family",51.0,0.11538461538461539
38637.0,Vaaranam Aayiram,ta,2008-11-14,2008.0,169.0,0.505589,7.5,13.0,3000000.0,14000000.0,4.666666666666667,"Drama, Comedy, Thriller, Romance",17.0,0.7222222222222222
37724.0,Skyfall,en,2012-10-25,2012.0,143.0,20.309585,6.9,7718.0,200000000.0,1108561013.0,5.542805065,"Action, Adventure, Thriller",13.0,551.2857142857143
49964.0,Where Is My Friend's House?,fa,1987-01-01,1987.0,83.0,2.050506,7.8,36.0,0.0,0.0,,Drama,38.0,0.9230769230769231
97149.0,Conflagration,ja,1958-09-22,1958.0,99.0,0.665175,5.5,2.0,0.0,0.0,,Drama,67.0,0.029411764705882353
214735.0,Men Cry Bullets,en,1998-10-08,1998.0,105.0,0.920469,7.0,1.0,0.0,2303.0,,"Comedy, Drama",27.0,0.03571428571428571
330629.0,Kaakha Kaakha,en,2003-08-01,2003.0,151.0,0.7343,7.1,5.0,0.0,0.0,,"Crime, Thriller, Action",22.0,0.21739130434782608
81551.0,King Uncle,en,1993-02-05,1993.0,171.0,0.141445,7.0,4.0,0.0,0.0,,,32.0,0.12121212121212122
42390.0,Boys Town,en,1938-09-09,1938.0,96.0,1.437573,6.6,25.0,0.0,0.0,,Drama,87.0,0.2840909090909091
41355.0,The Memphis Belle: A Story of a Flying Fortress,en,1944-04-13,1944.0,45.0,0.057375,5.0,1.0,0.0,0.0,,Documentary,81.0,0.012195121951219513
57409.0,"Hugh Hefner: Playboy, Activist and Rebel",en,2009-01-01,2009.0,127.0,0.167833,7.3,3.0,0.0,21878.0,,Documentary,16.0,0.17647058823529413
125305.0,Landscape Suicide,en,1987-08-01,1987.0,91.0,0.015894,8.2,5.0,0.0,0.0,,,38.0,0.1282051282051282
96683.0,Lewis Black: In God We Rust,en,2012-03-17,2012.0,59.0,0.426881,7.0,4.0,0.0,0.0,,Comedy,13.0,0.2857142857142857
183825.0,Bad Men of Missouri,en,1941-07-26,1941.0,71.0,1.692907,5.0,2.0,0.0,0.0,,Western,84.0,0.023529411764705882
16875.0,Cheats,en,2002-10-31,2002.0,86.0,2.656003,5.6,28.0,0.0,0.0,,"Comedy, Family",23.0,1.1666666666666667
58200.0,Shadowzone,en,1990-02-22,1990.0,88.0,1.179286,4.4,7.0,0.0,0.0,,"Horror, Science Fiction",35.0,0.19444444444444445
31681.0,Hell in the Pacific,en,1968-12-19,1968.0,103.0,2.664145,6.8,41.0,0.0,0.0,,"Drama, War",57.0,0.7068965517241379
